cartodb_id,the_geom,wine,trees,soap,prepared,poultry,plants,nuts,nursery,meat,maple,jams,honey,vegetables,herbs,seafood,eggs,flowers,crafts,cheese,bakedgoods,snap,sfmnp,wiccash,wic,credit,fmid,location,schedule,zip,state,latitude,longitude
20,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,true,false,1003543,Other,June - October Tuesday 2:00 PM to 6:00 PM,19121,Pennsylvania,39.98867,-75.18706
21,,false,false,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,1001438,"Faith-based institution (e.g., church, mosque, synagogue, temple)","June - October Thursday 4:00 PM to 6:30 PM, (Rain or shine, may be cancelled due to lightning)",46208,Indiana,39.82604,-86.15875
23,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004647,,,,Colorado,40.3954,-105.073
24,,false,false,true,false,false,true,false,false,false,false,true,true,true,false,true,true,true,true,false,true,false,false,false,false,true,1003556,Private business parking lot,May - September Thursday 8:00 AM to 12:00 PM,19958,Delaware,38.7487324,-75.1778671
25,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002796,,,46226,Indiana,39.8481,-86.0476
26,,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,true,true,false,true,false,1003527,Other,"June - November Wednesday 1:00 PM to 5:00 PM, Friday 1:00 PM to 5:00 PM, (Wednesday markets begin June 6. Friday markets begin July 6.)",19139,Pennsylvania,39.96498,-75.22461
27,,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,true,true,true,true,true,1003703,Other,"April - December Wednesday 8:00 AM to 6:00 PM, Saturday 8:00 AM to 6:00 PM",10019,New York,40.768159,-73.985839
28,,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,true,true,false,true,false,1003534,Other,June - November Wednesday 2:00 PM to 6:00 PM,19143,Pennsylvania,39.935556,-75.228324
29,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001174,,,40348,Kentucky,38.3004,-84.1487
30,,false,false,false,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,1002746,Closed-off public street,May - December Saturday 9:00 AM to 2:00 PM,60637,Illinois,41.78407,-87.590568
31,,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,true,true,false,false,false,true,false,21006629,Private business parking lot,January - December,78757,Texas,30.4258,-97.7018
32,,true,false,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,1003705,Other,January - December Sunday 8:00 AM to 5:00 PM,10024,New York,40.781776,-73.975668
33,,false,false,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,true,true,true,true,true,true,1003707,Other,January - December Saturday 9:00 AM to 3:00 PM,10028,New York,40.773749,-73.95009
34,,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,1000568,Local government building grounds,"May - October Tuesday 4:00 PM to 6:00 PM, Saturday 7:30 AM to 12:00 PM",52401,Iowa,41.972837,-91.6626534
35,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,true,true,true,true,true,true,1003709,Other,June - December Sunday 9:00 AM to 4:00 PM,10128,New York,40.780931,-73.946421
36,,false,false,false,false,true,false,false,false,true,false,false,false,true,true,true,false,false,false,true,true,true,true,true,true,true,1003711,Other,January - December Friday 8:00 AM to 2:00 PM,10025,New York,40.79356,-73.967012
37,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003160,,,40203,Kentucky,38.248,-85.7724
38,,false,false,true,true,true,false,false,false,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false,false,true,1002215,Co-located with wholesale market facility,"January - December Monday - Friday 12:00 PM to 5:00 PM, Saturday 10:00 AM to 5:00 PM, Sunday 12:00 PM to 5:00 PM",21716,Maryland,39.313066,-77.6277075
39,,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,true,false,false,false,true,false,true,false,1001334,Private business parking lot,"June - October Tuesday 7:00 AM to 4:00 PM, Friday 7:00 AM to 4:00 PM, Saturday 7:00 AM to 2:00 PM, (7 am until sellout or 4pm)",42642,Kentucky,37.032535,-85.076795
40,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004181,,,21401,Maryland,39.006,-76.6123
41,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001479,,,33478,Florida,26.8838,-80.1296
42,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004648,,,36310,Alabama,31.5633,-85.2466
43,,false,false,true,false,false,true,false,false,true,false,true,true,true,true,false,false,true,false,true,true,false,true,false,false,false,21000528,Local government building grounds,January - December Friday 7:00 am to 12:00 pm,29620,South Carolina,34.176,-82.3811
44,,false,true,false,false,false,true,false,true,false,true,true,true,true,true,false,false,true,true,false,true,false,true,false,true,false,1002310,Private business parking lot,May - October Tuesday 1:30 PM to 5:30 PM,54405,Wisconsin,44.945665,-90.307145
45,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000803,,,,Minnesota,44.9556,-93.2629
46,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002873,,,57401,South Dakota,45.4631,-98.4866
47,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001493,,,67410,Kansas,38.9153,-97.2139
48,,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,1004338,Local government building grounds,"April - August Tuesday 3:00 PM to 6:00 PM, Saturday 7:00 AM to 12:00 PM September - November Tuesday 3:00 PM to 6:00 PM, Saturday 8:00 AM to 12:00 PM December Saturday 10:00 AM to 12:00 PM",24210,Virginia,36.708734,-81.977406
49,,false,false,false,false,true,false,false,false,true,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,true,1003713,Other,January - December Saturday 8:00 AM to 2:00 PM,10014,New York,40.737177,-74.00528
50,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004564,,,2351,Massachusetts,42.119,-70.9369
51,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003181,,,,Pennsylvania,41.425,-75.7746
52,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true,1002771,Other,June - October Saturday 7:00 AM to 12:00 PM,,New Mexico,35.103988,-106.565838
53,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true,1002771,Healthcare Institution,June - October Tuesday 7:00 AM to 12:00 PM,,New Mexico,35.082375,-106.633172
54,,false,false,true,true,false,true,false,false,true,false,true,true,true,false,false,true,true,true,true,true,true,false,false,false,true,1000998,Local government building grounds,June - October Monday 10:00 AM to 3:00 PM,80903,Colorado,38.8380842,-104.8230377
55,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001119,,,,Maine,44.5908,-68.9716
56,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003068,,,,Louisiana,30.2144,-92.0636
57,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004651,,,70570,Louisiana,30.2147,-92.0634
58,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004652,,,,New York,43.2098,-75.4541
59,,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,1004021,Closed-off public street,"June - October Sunday 10:00 AM to 1:00 PM, (June 17- October 21)",1720,Massachusetts,42.47518,-71.47415
60,,false,false,false,true,false,true,false,false,false,false,true,true,true,true,false,true,true,false,false,true,false,false,false,false,false,1003737,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",June - October Saturday 9:00 AM to 1:00 PM,2743,Massachusetts,41.7199,-70.8999
61,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004000,,,,Georgia,34.0657,-84.6767
62,,false,false,true,false,false,true,false,true,false,false,false,true,true,true,false,false,false,true,false,true,false,false,false,false,false,1002995,Local government building grounds,June - September Thursday 4:30 PM to 6:30 PM,45810,Ohio,40.77057,-83.82185
63,,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,21001922,Private business parking lot,"January - December Wednesday 6:00 am to 2:00 pm, Saturday 6:00 am to 2:00 pm",74820,Oklahoma,34.7739,-96.6797
64,,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,false,false,1003945,"Faith-based institution (e.g., church, mosque, synagogue, temple)","June - September Tuesday 12:00 PM to 6:00 PM, (The Ada Farmers' Market opens at noon on June 19 for the 2012 season.)",49301,Michigan,42.9553715,-85.4889683
